0.200000 2.500000 0 
0.200000 2.600000 0 
0.200000 2.700000 0 
0.200000 2.800000 2.63545e-76 
0.200000 2.900000 8.82224e-75 
0.200000 3.000000 1.31073e-73 
0.200000 3.100000 1.74102e-72 
0.200000 3.200000 2.06637e-71 
0.200000 3.300000 2.20778e-70 
0.200000 3.400000 2.13834e-69 
0.200000 3.500000 1.88927e-68 
0.200000 3.600000 1.53146e-67 
0.200000 3.700000 1.14501e-66 
0.200000 3.800000 7.93427e-66 
0.200000 3.900000 5.11831e-65 
0.200000 4.000000 3.08615e-64 
0.200000 4.100000 1.74574e-63 
0.200000 4.200000 9.29518e-63 
0.200000 4.300000 4.67265e-62 
0.200000 4.400000 2.22369e-61 
0.200000 4.500000 1.00431e-60 
0.200000 4.600000 4.31445e-60 
0.200000 4.700000 1.76662e-59 
0.200000 4.800000 6.90816e-59 
0.200000 4.900000 2.58433e-58 
0.200000 5.000000 9.26478e-58 
0.200000 5.100000 3.18797e-57 
0.200000 5.200000 1.05449e-56 
0.200000 5.300000 3.35776e-56 
0.200000 5.400000 1.03069e-55 
0.200000 5.500000 3.05397e-55 
0.200000 5.600000 8.74595e-55 
0.200000 5.700000 2.42376e-54 
0.200000 5.800000 6.5077e-54 
0.200000 5.900000 1.69475e-53 
0.200000 6.000000 4.28551e-53 
0.200000 6.100000 1.05334e-52 
0.200000 6.200000 2.51905e-52 
0.200000 6.300000 5.86714e-52 
0.200000 6.400000 1.33207e-51 
0.200000 6.500000 2.9507e-51 
0.200000 6.600000 6.3823e-51 
0.200000 6.700000 1.34907e-50 
0.200000 6.800000 2.78883e-50 
0.200000 6.900000 5.64229e-50 
0.200000 7.000000 1.11798e-49 
0.200000 7.100000 2.1709e-49 
0.200000 7.200000 4.1338e-49 
0.200000 7.300000 7.72359e-49 
0.200000 7.400000 1.41674e-48 
0.200000 7.500000 2.5527e-48 
0.200000 7.600000 4.52031e-48 
0.200000 7.700000 7.87057e-48 
0.200000 7.800000 1.34808e-47 
0.200000 7.900000 2.27242e-47 
0.200000 8.000000 3.77139e-47 

0.500000 2.500000 1.62562e-75 
0.500000 2.600000 6.40827e-74 
0.500000 2.700000 2.11509e-72 
0.500000 2.800000 5.92149e-71 
0.500000 2.900000 1.42229e-69 
0.500000 3.000000 2.96224e-68 
0.500000 3.100000 5.40261e-67 
0.500000 3.200000 8.70634e-66 
0.500000 3.300000 1.2497e-64 
0.500000 3.400000 1.60916e-63 
0.500000 3.500000 1.87034e-62 
0.500000 3.600000 1.97302e-61 
0.500000 3.700000 1.89809e-60 
0.500000 3.800000 1.67234e-59 
0.500000 3.900000 1.35473e-58 
0.500000 4.000000 1.01265e-57 
0.500000 4.100000 7.00843e-57 
0.500000 4.200000 4.50543e-56 
0.500000 4.300000 2.69869e-55 
0.500000 4.400000 1.51061e-54 
0.500000 4.500000 7.92458e-54 
0.500000 4.600000 3.90673e-53 
0.500000 4.700000 1.81467e-52 
0.500000 4.800000 7.96189e-52 
0.500000 4.900000 3.30742e-51 
0.500000 5.000000 1.30376e-50 
0.500000 5.100000 4.88717e-50 
0.500000 5.200000 1.74558e-49 
0.500000 5.300000 5.95198e-49 
0.500000 5.400000 1.94081e-48 
0.500000 5.500000 6.06212e-48 
0.500000 5.600000 1.81659e-47 
0.500000 5.700000 5.23008e-47 
0.500000 5.800000 1.44866e-46 
0.500000 5.900000 3.86519e-46 
0.500000 6.000000 9.9457e-46 
0.500000 6.100000 2.47077e-45 
0.500000 6.200000 5.932e-45 
0.500000 6.300000 1.3777e-44 
0.500000 6.400000 3.09792e-44 
0.500000 6.500000 6.74996e-44 
0.500000 6.600000 1.4262e-43 
0.500000 6.700000 2.92421e-43 
0.500000 6.800000 5.82207e-43 
0.500000 6.900000 1.12628e-42 
0.500000 7.000000 2.11823e-42 
0.500000 7.100000 3.87511e-42 
0.500000 7.200000 6.89925e-42 
0.500000 7.300000 1.19602e-41 
0.500000 7.400000 2.01972e-41 
0.500000 7.500000 3.32395e-41 
0.500000 7.600000 5.33353e-41 
0.500000 7.700000 8.34758e-41 
0.500000 7.800000 1.2749e-40 
0.500000 7.900000 1.90085e-40 
0.500000 8.000000 2.76799e-40 

0.800000 2.500000 9.35918e-73 
0.800000 2.600000 4.62572e-71 
0.800000 2.700000 1.89348e-69 
0.800000 2.800000 6.50922e-68 
0.800000 2.900000 1.90338e-66 
0.800000 3.000000 4.78818e-65 
0.800000 3.100000 1.04653e-63 
0.800000 3.200000 2.00423e-62 
0.800000 3.300000 3.38766e-61 
0.800000 3.400000 5.08565e-60 
0.800000 3.500000 6.81886e-59 
0.800000 3.600000 8.20763e-58 
0.800000 3.700000 8.91138e-57 
0.800000 3.800000 8.76722e-56 
0.800000 3.900000 7.8499e-55 
0.800000 4.000000 6.42332e-54 
0.800000 4.100000 4.82267e-53 
0.800000 4.200000 3.33508e-52 
0.800000 4.300000 2.13204e-51 
0.800000 4.400000 1.26425e-50 
0.800000 4.500000 6.97631e-50 
0.800000 4.600000 3.5932e-49 
0.800000 4.700000 1.7323e-48 
0.800000 4.800000 7.83783e-48 
0.800000 4.900000 3.33615e-47 
0.800000 5.000000 1.33893e-46 
0.800000 5.100000 5.07731e-46 
0.800000 5.200000 1.82266e-45 
